date,Year,event_id,best_of,system
2020-01-26,2020,5179,3,123412
2020-01-18,2020,5162,3,123412
2020-01-14,2020,4945,3,123412
2020-01-13,2020,4945,3,123412
2020-01-12,2020,5157,3,123412
2020-01-12,2020,5159,3,123412
2020-01-12,2020,5078,3,123412
2020-01-11,2020,5167,3,123412
2020-01-11,2020,5158,3,123412
2020-01-09,2020,5110,3,123412
2019-12-26,2019,5139,3,123412
2019-12-24,2019,5142,3,123412
2019-12-23,2019,5139,3,123412
2019-12-22,2019,5019,3,123412
2019-12-16,2019,4998,3,123412
2019-12-15,2019,4995,3,123412
2019-12-15,2019,5023,3,123412
2019-12-15,2019,4311,3,123412
2019-12-14,2019,5100,3,123412
2019-12-14,2019,4311,3,123412
2019-12-12,2019,5100,3,123412
2019-12-12,2019,5101,3,123412
2019-12-12,2019,5019,3,123412
2019-12-11,2019,5101,3,123412
2019-12-09,2019,5098,3,123412
2019-12-08,2019,5063,3,123412
2019-12-07,2019,5055,3,123412
2019-12-06,2019,5052,3,123412
2019-12-04,2019,4697,3,123412
2019-12-04,2019,4697,3,123412
2019-12-03,2019,5042,3,123412
2019-12-03,2019,4697,3,123412
2019-12-02,2019,5019,3,123412
2019-12-02,2019,5055,3,123412
2019-12-01,2019,4313,3,123412
2019-12-01,2019,4313,3,123412
2019-11-29,2019,5019,3,123412
2019-11-28,2019,4997,3,123412
2019-11-27,2019,5030,3,123412
2019-11-27,2019,5045,3,123412
2019-11-26,2019,5055,3,123412
2019-11-24,2019,5045,3,123412
2019-11-23,2019,4977,3,123412
2019-11-23,2019,5019,3,123412
2019-11-21,2019,5019,3,123412
2019-11-21,2019,5031,3,123412
2019-11-18,2019,4698,3,123412
2019-11-17,2019,4312,3,123412
2019-11-16,2019,4681,3,123421
2019-11-16,2019,5036,3,123412
2019-11-14,2019,4694,3,123412
2019-11-11,2019,4736,3,123412
2019-11-10,2019,5018,3,123412
2019-11-09,2019,4737,3,123412
2019-11-09,2019,4738,3,123412
2019-11-05,2019,4945,3,123412
2019-11-05,2019,5010,3,123412
2019-11-02,2019,4836,2,121234
2019-11-02,2019,4836,2,121234
2019-11-01,2019,4826,3,123412
2019-10-31,2019,4980,3,123412
2019-10-30,2019,4980,3,123412
2019-10-29,2019,4921,3,123412
2019-10-28,2019,4940,3,123412
2019-10-28,2019,4921,3,123412
2019-10-19,2019,4975,3,123421
2019-10-19,2019,4970,3,123412
2019-10-19,2019,4093,3,123412
2019-10-17,2019,4943,3,123412
2019-10-14,2019,4492,3,123412
2019-10-13,2019,4966,3,123412
2019-10-12,2019,4940,3,123412
2019-10-11,2019,4698,3,123421
2019-10-11,2019,4739,3,123412
2019-10-10,2019,4942,3,123412
2019-10-09,2019,4698,3,123421
2019-10-09,2019,4492,3,123412
2019-10-08,2019,4940,3,123412
2019-10-07,2019,4492,3,123412
2019-10-01,2019,4918,3,123412
2019-09-27,2019,4862,3,123412
2019-09-27,2019,4862,3,123412
2019-09-27,2019,4931,3,123412
2019-09-27,2019,4492,3,123412
2019-09-27,2019,2832,3,123412
2019-09-26,2019,2832,3,123412
2019-09-26,2019,4826,3,123412
2019-09-26,2019,4597,3,123412
2019-09-25,2019,2832,3,123412
2019-09-24,2019,4907,3,123412
2019-09-23,2019,2832,3,123412
2019-09-23,2019,2832,3,123412
2019-09-22,2019,4897,3,123412
2019-09-18,2019,2832,3,123412
2019-09-17,2019,4826,3,123412
2019-09-17,2019,4826,3,123412
2019-09-17,2019,2838,3,123412
2019-09-16,2019,4847,3,123412
2019-09-14,2019,4829,3,123412
2019-09-14,2019,4855,3,123412
2019-09-13,2019,4829,3,123412
2019-09-13,2019,4829,3,123412
2019-09-12,2019,4829,3,123412
2019-09-12,2019,4829,3,123412
2019-09-11,2019,4845,3,123412
2019-09-08,2019,4844,3,123412
2019-08-25,2019,4825,3,123412
2019-08-24,2019,4450,3,123421
2019-08-21,2019,4741,3,123412
2019-08-11,2019,4719,3,123412
2019-08-11,2019,4793,3,123412
2019-08-11,2019,4793,3,123412
2019-08-09,2019,4760,3,123412
2019-08-04,2019,4789,3,123412
2019-08-04,2019,4773,3,123412
2019-07-20,2019,4734,3,123412
2019-07-18,2019,4446,3,123421
2019-07-18,2019,4741,3,123412
2019-07-18,2019,4732,3,123412
2019-07-18,2019,4445,3,123421
2019-07-15,2019,4605,3,123412
2019-07-14,2019,4464,3,123412
2019-07-14,2019,4504,3,123412
2019-07-11,2019,4731,3,123412
2019-07-11,2019,4605,3,123412
2019-07-01,2019,4605,3,123412
2019-06-30,2019,4684,3,123412
2019-06-28,2019,4667,3,123412
2019-06-28,2019,4524,3,123412
2019-06-27,2019,4667,3,123412
2019-06-26,2019,4654,3,123412
2019-06-26,2019,4654,3,123412
2019-06-24,2019,4626,3,123412
2019-06-22,2019,4502,3,123412
2019-06-21,2019,4502,3,123412
2019-06-20,2019,4490,3,123412
2019-06-19,2019,4651,3,123412
2019-06-18,2019,4651,1,123412
2019-06-17,2019,4645,3,123412
2019-06-17,2019,4679,3,121234
2019-06-17,2019,4678,3,123412
2019-06-16,2019,4557,3,123412
2019-06-13,2019,4678,3,123412
2019-06-11,2019,4672,3,123412
2019-06-08,2019,4668,3,123412
2019-06-07,2019,4411,3,123412
2019-06-02,2019,4617,3,123412
2019-05-31,2019,4648,3,123412
2019-05-28,2019,4606,3,123412
2019-05-22,2019,4422,3,123412
2019-05-20,2019,4605,3,123412
2019-05-19,2019,4309,3,123412
2019-05-16,2019,4567,3,123412
2019-05-16,2019,4421,3,123412
2019-05-15,2019,4567,3,123412
2019-05-15,2019,4421,3,123412
2019-05-14,2019,4421,3,123412
2019-05-14,2019,4415,3,123412
2019-05-12,2019,4605,3,123412
2019-05-11,2019,4538,3,123412
2019-05-09,2019,4524,1,121412
2019-05-05,2019,4603,3,123412
